ID,Handle,Command,Body HTML,Tags,Tags Command,Metafield: custom.size_fit_information [string],Metafield: custom.product_collections [string]
4670515347502,90s-brief-ivory,MERGE,"
<p>Inspired by the iconic Nineties, our '90s brief features a flattering low waist, a versatile waistband that can be worn high or low, with a second-skin feel made from an ultra-soft lightweight modal blend. </p>
<p>Pair with <a href=""https://eterne.com/collections/bra-underwear/products/triangle-bra-ivory"">Éterne's triangle bra</a> as a set. </p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>"
4670797709358,high-rise-brief-black,MERGE,"
<p>Cut from an ultra-soft lightweight modal blend, our high rise brief features a high waisted fit, second-skin feel and a seamless look under clothing. </p>
<p>Pair with <a href=""https://eterne.com/collections/bra-underwear/products/triangle-bra-black"">Éterne's triangle bra</a> as a set. </p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>"
4670807572526,high-rise-brief-ivory,MERGE,"
<p>Cut from an ultra-soft lightweight modal blend, our high rise brief features a high waisted fit, second-skin feel and a seamless look under clothing. </p>
<p>Pair with Éterne's <a href=""https://eterne.com/collections/shop/products/triangle-bra-ivory"">triangle bra</a> as a set. </p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>"
4670808916014,low-rise-thong-black,MERGE,"
<p><span style=""font-weight: 400;"">Eterne’s low rise thong is made from our super soft lightweight modal material with a modern raw edge. This thong has a wider band for comfort and a slightly dipped front for a smooth profile.</span></p>
<p><span style=""font-weight: 400;"">Pair it with our matching <a href=""https://eterne.com/collections/bra-underwear/products/triangle-bra-black"">triangle bra</a>.</span></p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Lightweight, raw edge styling for a smooth, seamless profile</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Lightweight, raw edge styling for a smooth, seamless profile</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li></ul>"
4670809997358,low-rise-thong-ivory,MERGE,"
<p><span style=""font-weight: 400;"">Eterne’s low rise thong is made from our super soft lightweight modal material with a modern raw edge. This thong has a wider band for comfort and a slightly dipped front for a smooth profile.</span></p>
<p><span style=""font-weight: 400;"">Pair it with our matching <a href=""https://eterne.com/collections/shop/products/triangle-bra-ivory"">triangle bra</a>.</span></p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Lightweight, raw edge styling for a smooth, seamless profile</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Lightweight, raw edge styling for a smooth, seamless profile</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li></ul>"
4670822842414,high-rise-thong-ivory,MERGE,"
<p>Cut from an ultra-soft lightweight modal blend, our high rise thong features a high waisted fit, second-skin feel, and seamless look under clothing. </p>
<p>Pair with Éterne's <a href=""https://eterne.com/collections/shop/products/triangle-bra-ivory"">triangle bra</a> as a set. </p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>"
4670824448046,high-rise-thong-black,MERGE,"
<p>Cut from an ultra-soft lightweight modal blend, our high rise thong features a high waisted fit, second-skin feel, and seamless look under clothing. </p>
<p>Pair with <a href=""https://eterne.com/collections/bra-underwear/products/triangle-bra-black"">Éterne's triangle bra</a> as a set. </p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>"
4677773688878,eterne-mask,MERGE,"
<p><span>Soft, comfortable, and breathable. </span>Created to fit comfortably against the side of the face and allows for breathing without restrictions.</p>
<p><span>Reusable: Wash properly and tumble dry for frequent use</span></p>
<p><span>Material: 100% cotton</span></p>",,REPLACE,<ul><li>One size fits most</li><li>Lightweight and breathable</li><li>Returns are not accepted for this product for hygiene reasons.</li></ul>,<ul><li>One size fits most</li><li>Lightweight and breathable</li><li>Returns are not accepted for this product for hygiene reasons.</li></ul>
4679193067566,test-product,MERGE,,,REPLACE,<ul>undefined,<ul>undefined
4690590072878,turtleneck-bodysuit,MERGE,"
<p> </p>
<p>Cut from a lightweight modal blend, our sleeveless turtleneck bodysuit features a close fit for a figure-hugging silhouette along with its snapless thong design for comfort and an undetectable finish under your clothes. </p>
<p>Éterne's seamless sleeveless turtleneck bodysuit is designed to feel like a second skin. Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or a pantsuit. </p>",Bodysuits,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Do not bleach. Do not tumble dry. Do not iron. Do not dry clean.&nbsp;</li></ul><p><strong>Final Sale</strong></p>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Do not bleach. Do not tumble dry. Do not iron. Do not dry clean.&nbsp;</li></ul><p><strong>Final Sale</strong></p>"
4690626445358,halter-bodysuit-ivory,MERGE,"
<p>Cut from a double-layered modal blend, our halter bodysuit features a close fit for a figure-hugging silhouette along with its snapless thong design for comfort and an undetectable finish under your clothes. </p>
<p>Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or a pantsuit. </p>",Bodysuits,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
4690627231790,halter-bodysuit-black,MERGE,"
<p>Cut from a double-layered modal blend, our halter bodysuit features a close fit for a figure-hugging silhouette along with its snapless thong design for comfort and an undetectable finish under your clothes. </p>
<p>Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or a pantsuit. </p>",Bodysuits,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
4690627887150,long-sleeve-bodysuit-ivory,MERGE,"
<p>Cut from a double-layered modal blend, our long sleeve deep v bodysuit features a close fit for a figure-hugging silhouette along with its snapless thong design for comfort and an undetectable finish under your clothes. </p>
<p>Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or a pantsuit. </p>",Bodysuits,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean</li></ul>"
4690630246446,long-sleeve-bodysuit-black,MERGE,"
<p>Cut from a double-layered modal blend, our long sleeve deep v bodysuit features a close fit for a figure-hugging silhouette along with its snapless thong design for comfort and an undetectable finish under your clothes. </p>
<p>Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or a pantsuit. </p>",Bodysuits,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a close fit</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Hand wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean</li></ul>"
4692832976942,rise-ai-giftcard,MERGE,,Accessories,REPLACE,<ul>undefined,<ul>undefined
4703785779246,tank-bodysuit-black,MERGE,"
<p>Cut from a lightweight modal blend, our tank bodysuit features a close fit for a figure-hugging silhouette along with its snapless thong design for comfort and an undetectable finish under your clothes. </p>
<p>Éterne's seamless tank bodysuit is designed to feel like a second skin. Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or a pantsuit. </p>",Bodysuits,REPLACE,"<ul><li><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Fits true to size, take your normal size</span></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Designed for a close fit</span></p></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">89% Modal / 11% Lycra</span></p></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Model is 177 cm/5&#39;10&quot; and is wearing a size S</span></p></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:10pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Hand wash cold. Do not bleach. Do not tumble dry. Do not iron. Do Not Dry Clean.</span></p></li></ul>","<ul><li><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Fits true to size, take your normal size</span></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Designed for a close fit</span></p></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">89% Modal / 11% Lycra</span></p></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Model is 177 cm/5&#39;10&quot; and is wearing a size S</span></p></li><li dir=""ltr"" style=""list-style-type:disc;font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;""><p dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:10pt;""><span style=""font-size:11pt;font-family:Arial;color:#222222;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Hand wash cold. Do not bleach. Do not tumble dry. Do not iron. Do Not Dry Clean.</span></p></li></ul>"
